datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2015-12-16	57.92083333333333	56.875	62.17916666666667	55.57916666666667	55.75416666666666	54.14166666666667	61.791666666666664	53.0625	57.875	16.0	2.0	11.5
2015-12-17	59.145833333333336	57.09166666666667	62.04583333333333	56.82083333333333	56.166666666666664	53.7875	61.87083333333334	52.45416666666667	57.49583333333334	17.0	3.0	11.5
2015-12-18	56.012499999999996	57.583333333333336	62.24166666666667	57.06666666666666	56.87916666666666	53.76666666666667	61.925000000000004	52.762499999999996	57.89166666666667	18.0	4.0	11.5
2015-12-19	58.49583333333334	58.300000000000004	62.03333333333333	57.166666666666664	57.81666666666666	54.375	60.8375	52.824999999999996	58.99583333333334	19.0	5.0	11.5
2015-12-20	60.15	57.65	61.84583333333333	56.824999999999996	58.112500000000004	53.958333333333336	60.87916666666666	53.9625	58.270833333333336	20.0	6.0	11.5
2015-12-21	61.729166666666664	57.354166666666664	61.69166666666666	56.06666666666666	56.80416666666667	53.1	61.4	53.25833333333333	58.19583333333333	21.0	0.0	11.5
2015-12-22	64.45833333333333	59.59166666666667	62.38333333333333	58.07916666666667	58.34166666666667	54.854166666666664	61.88333333333333	56.0875	60.25	22.0	1.0	11.5
2015-12-23	60.59166666666667	59.49166666666667	62.449999999999996	57.9375	58.37083333333334	54.96666666666667	62.12083333333333	55.22083333333333	59.65416666666667	23.0	2.0	11.5
2015-12-24	66.07083333333334	59.32083333333333	62.46666666666667	57.24583333333334	58.92916666666667	55.36666666666667	61.916666666666664	55.62916666666666	59.9	24.0	3.0	11.5
2015-12-25	52.82916666666666	55.9125	59.18333333333334	52.887499999999996	54.112500000000004	54.074999999999996	57.36666666666667	48.425000000000004	55.30416666666667	25.0	4.0	11.5
2015-12-26	52.62083333333334	56.574999999999996	59.71666666666667	52.23333333333333	54.99166666666667	54.26666666666667	58.4625	50.550000000000004	56.25416666666666	26.0	5.0	11.5
2015-12-27	54.12916666666666	56.449999999999996	61.791666666666664	54.791666666666664	55.70416666666667	54.324999999999996	59.40416666666667	50.324999999999996	56.70416666666667	27.0	6.0	11.5
2015-12-28	61.76666666666667	57.13333333333333	62.2125	56.40416666666667	55.85	56.65833333333333	60.44583333333333	50.44583333333333	56.18333333333334	28.0	0.0	11.5
2015-12-29	58.166666666666664	57.64166666666667	61.55833333333334	56.39166666666667	56.51666666666667	55.229166666666664	60.729166666666664	51.300000000000004	56.48333333333333	29.0	1.0	11.5
2015-12-30	62.487500000000004	60.67916666666667	62.637499999999996	58.145833333333336	58.09166666666667	56.025	61.4375	55.24583333333334	59.68333333333334	30.0	2.0	11.5
2015-12-31	58.11666666666667	57.800000000000004	61.916666666666664	55.550000000000004	57.2125	54.48333333333333	61.229166666666664	53.95416666666667	57.77916666666667	31.0	3.0	11.5
2016-01-01	63.574999999999996	56.84583333333333	63.50833333333333	57.35833333333333	57.083333333333336	57.104166666666664	61.24166666666667	50.96666666666667	56.36666666666667	1.0	4.0	11.5
2016-01-02	55.25	55.854166666666664	62.1625	53.82916666666667	54.40416666666667	55.270833333333336	60.27916666666667	49.44583333333333	56.24583333333334	2.0	5.0	11.5
2016-01-03	56.5625	55.84166666666667	62.199999999999996	55.4375	54.85	55.604166666666664	59.59166666666667	49.09583333333333	55.40416666666667	3.0	6.0	11.5
2016-01-04	53.26875	53.825	60.56875	53.16875	52.981249999999996	52.2125	59.2625	48.575	55.75625	4.0	0.0	7.5
2016-01-05	44.375	60.49166666666667	66.68333333333334	54.4	56.78333333333333	59.76666666666667	63.39166666666666	53.949999999999996	60.80833333333334	5.0	1.0	17.5
2016-01-06	49.708333333333336	56.333333333333336	62.520833333333336	54.6	54.84166666666667	54.77916666666667	61.02916666666667	50.86666666666667	57.43333333333334	6.0	2.0	11.5
2016-01-07	60.48333333333333	57.800000000000004	62.487500000000004	55.729166666666664	56.99583333333334	55.270833333333336	61.09166666666667	54.36666666666667	58.49583333333334	7.0	3.0	11.5
2016-01-08	50.262499999999996	56.7125	62.04583333333333	56.275	54.975	52.46666666666667	60.40416666666667	50.237500000000004	57.324999999999996	8.0	4.0	11.5
2016-01-09	48.699999999999996	56.770833333333336	63.775	55.65416666666667	55.012499999999996	56.32916666666667	61.11666666666667	49.416666666666664	58.199999999999996	9.0	5.0	11.5
2016-01-10	53.96666666666667	57.92083333333333	62.18333333333334	54.699999999999996	57.09166666666667	55.12083333333334	60.17916666666667	52.2875	57.2125	10.0	6.0	11.5
2016-01-11	49.74583333333334	57.39166666666667	62.375	54.166666666666664	56.01666666666667	53.208333333333336	61.199999999999996	51.94583333333333	58.375	11.0	0.0	11.5
2016-01-12	57.54583333333333	58.237500000000004	62.34166666666667	54.583333333333336	57.05416666666667	54.612500000000004	61.34583333333333	54.145833333333336	59.275	12.0	1.0	11.5
2016-01-13	50.28421052631579	56.805263157894736	61.50526315789473	53.93157894736842	55.468421052631584	52.04210526315789	60.54210526315789	52.142105263157895	57.50526315789473	13.0	2.0	9.0
2016-01-14	50.76428571428572	60.9	65.66428571428571	55.714285714285715	57.94285714285714	57.385714285714286	63.271428571428565	54.06428571428571	61.92142857142857	14.0	3.0	16.5
2016-01-15	50.94166666666666	58.26666666666667	62.92916666666667	53.84583333333333	57.10833333333333	54.1625	61.7875	54.4125	58.5625	15.0	4.0	11.5
2016-01-16	45.833333333333336	58.1625	62.62916666666666	53.67083333333333	56.324999999999996	53.675000000000004	60.94166666666666	51.612500000000004	57.35	16.0	5.0	11.5
2016-01-17	48.1875	55.90416666666667	63.00833333333333	56.01666666666667	55.25833333333333	54.770833333333336	60.487500000000004	49.975	56.224999999999994	17.0	6.0	11.5
2016-01-18	56.199999999999996	55.34583333333333	63.229166666666664	55.775	54.362500000000004	55.525	61.387499999999996	49.35	56.45416666666667	18.0	0.0	11.5
2016-01-19	48.92916666666667	55.39166666666667	62.458333333333336	54.7125	53.78333333333333	54.012499999999996	62.47083333333333	47.87083333333334	57.175000000000004	19.0	1.0	11.5
2016-01-20	48.95416666666667	55.61666666666667	62.67916666666667	58.04583333333333	54.7875	53.22083333333333	61.65416666666667	49.13333333333333	56.62083333333334	20.0	2.0	11.5
2016-01-21	59.24583333333334	56.46666666666667	63.237500000000004	56.79583333333333	55.2125	56.854166666666664	62.52916666666667	50.47083333333333	56.625	21.0	3.0	11.5
2016-01-22	60.0	57.0625	62.1	56.80416666666667	56.708333333333336	54.475	61.974999999999994	53.15416666666667	57.041666666666664	22.0	4.0	11.5
2016-01-23	52.550000000000004	56.362500000000004	61.97083333333333	54.9625	55.92083333333333	52.925000000000004	60.13333333333333	50.81666666666666	56.24583333333334	23.0	5.0	11.5
2016-01-24	57.09166666666667	55.60833333333333	61.083333333333336	54.84583333333333	55.208333333333336	53.041666666666664	59.25833333333333	50.09583333333333	55.4	24.0	6.0	11.5
2016-01-25	57.47083333333333	57.137499999999996	61.37916666666666	55.76666666666667	55.525	52.25	60.458333333333336	53.25	57.979166666666664	25.0	0.0	11.5
2016-01-26	65.03750000000001	60.09583333333333	63.1	58.362500000000004	58.47083333333333	55.65833333333333	62.3375	60.55833333333334	62.25416666666666	26.0	1.0	11.5
2016-01-27	63.99166666666667	58.50833333333333	62.42916666666667	57.06666666666666	57.92083333333333	55.20416666666667	61.6875	56.65416666666667	60.09583333333333	27.0	2.0	11.5
2016-01-28	61.0875	58.237500000000004	61.85833333333333	57.15833333333333	57.76666666666667	53.208333333333336	61.6	54.770833333333336	59.2125	28.0	3.0	11.5
2016-01-29	68.90416666666667	60.38333333333333	63.712500000000006	60.09166666666667	59.262499999999996	56.112500000000004	62.67083333333333	61.01666666666667	61.74166666666667	29.0	4.0	11.5
2016-01-30	57.55416666666667	58.15833333333333	62.012499999999996	55.237500000000004	57.92916666666667	52.925000000000004	61.175000000000004	53.96666666666667	57.94583333333333	30.0	5.0	11.5
2016-01-31	57.76666666666667	57.19166666666666	62.25833333333333	55.80833333333334	57.7125	54.425000000000004	60.5625	55.050000000000004	57.625	31.0	6.0	11.5
2016-02-01	74.52083333333333	60.18333333333334	62.71666666666667	60.43333333333334	58.916666666666664	56.175000000000004	62.03333333333333	62.9375	60.74166666666667	1.0	0.0	11.5
2016-02-02	62.275	58.1875	61.875	56.02916666666667	57.10833333333333	54.76666666666667	61.449999999999996	57.02916666666667	58.729166666666664	2.0	1.0	11.5
2016-02-03	57.32916666666667	57.87083333333334	61.979166666666664	55.62916666666666	57.020833333333336	54.57083333333333	61.50833333333333	54.72083333333333	58.737500000000004	3.0	2.0	11.5
2016-02-04	54.19166666666667	57.52916666666667	61.67083333333333	55.25833333333333	56.44583333333333	53.75833333333333	61.31666666666666	54.35833333333333	58.29583333333333	4.0	3.0	11.5
2016-02-05	55.604166666666664	57.833333333333336	62.85833333333333	56.49166666666667	57.104166666666664	53.90833333333333	62.0	53.145833333333336	58.30833333333334	5.0	4.0	11.5
2016-02-06	55.7875	57.0875	62.95416666666667	56.94583333333333	56.520833333333336	54.74166666666667	61.12916666666666	51.76666666666667	56.62916666666666	6.0	5.0	11.5
2016-02-07	63.07916666666667	58.050000000000004	61.94583333333333	57.4375	58.791666666666664	54.1625	60.958333333333336	55.34583333333333	58.9375	7.0	6.0	11.5
2016-02-08	69.2375	59.5	63.583333333333336	58.65	58.737500000000004	55.86666666666667	62.55416666666667	59.82083333333333	61.07083333333333	8.0	0.0	11.5
2016-02-09	61.541666666666664	58.44166666666667	62.23333333333333	56.1	57.550000000000004	55.11666666666667	61.99583333333334	55.49583333333334	58.64166666666667	9.0	1.0	11.5
2016-02-10	47.87916666666666	57.75	62.725	54.01666666666667	55.675000000000004	53.48333333333333	61.09166666666667	52.525	57.57083333333333	10.0	2.0	11.5
2016-02-11	46.550000000000004	56.0	62.7125	54.2875	54.37083333333334	53.65833333333333	60.25416666666666	50.8125	57.449999999999996	11.0	3.0	11.5
2016-02-12	50.520833333333336	56.775	64.32083333333334	56.0375	54.93333333333334	55.56666666666666	60.94166666666666	50.3125	57.791666666666664	12.0	4.0	11.5
2016-02-13	58.800000000000004	56.041666666666664	63.25833333333333	56.487500000000004	54.9625	55.520833333333336	60.65833333333333	49.32083333333333	56.449999999999996	13.0	5.0	11.5
2016-02-14	51.237500000000004	55.55833333333334	62.93333333333334	54.13333333333333	53.487500000000004	54.74583333333334	60.0375	48.6625	56.39166666666667	14.0	6.0	11.5
2016-02-15	42.483333333333334	56.166666666666664	62.55416666666667	53.19166666666666	53.88333333333333	53.31666666666666	61.2875	51.225	57.3375	15.0	0.0	11.5
2016-02-16	54.38333333333333	57.625	61.637499999999996	56.63333333333333	56.50833333333333	53.0625	61.208333333333336	51.97083333333333	57.55833333333334	16.0	1.0	11.5
2016-02-17	45.98333333333333	57.56666666666666	62.916666666666664	54.57083333333333	55.97083333333333	54.46666666666667	62.025	52.395833333333336	57.88333333333333	17.0	2.0	11.5
2016-02-18	49.395833333333336	57.45416666666667	61.762499999999996	54.54583333333333	56.10833333333333	52.76666666666667	60.32083333333333	52.041666666666664	57.55416666666667	18.0	3.0	11.5
2016-02-19	53.12916666666666	57.69583333333333	62.300000000000004	55.916666666666664	56.75416666666666	52.6625	61.40416666666667	54.03333333333333	57.833333333333336	19.0	4.0	11.5
2016-02-20	56.62916666666666	58.854166666666664	62.270833333333336	55.770833333333336	57.87083333333334	54.362500000000004	61.23333333333333	55.32083333333333	58.550000000000004	20.0	5.0	11.5
2016-02-21	60.770833333333336	58.94583333333333	62.666666666666664	56.90416666666667	58.36666666666667	55.18333333333334	61.09166666666667	58.22083333333333	59.15416666666667	21.0	6.0	11.5
2016-02-22	47.291666666666664	57.37083333333334	62.800000000000004	52.63333333333333	55.5	51.987500000000004	61.458333333333336	51.30833333333334	57.15833333333333	22.0	0.0	11.5
2016-02-23	41.5375	56.104166666666664	62.487500000000004	52.74166666666667	53.25416666666666	52.425000000000004	62.012499999999996	50.34583333333333	57.18333333333334	23.0	1.0	11.5
2016-02-24	42.15	56.208333333333336	62.31666666666666	52.7875	54.612500000000004	52.50833333333333	61.82916666666667	50.85833333333333	57.19583333333333	24.0	2.0	11.5
2016-02-25	45.20416666666667	56.25	62.05833333333334	53.212500000000006	53.800000000000004	52.20416666666667	61.75	49.3125	56.60833333333333	25.0	3.0	11.5
2016-02-26	49.30416666666667	54.96666666666667	62.94166666666666	55.56666666666666	53.96666666666667	54.15	61.6	48.48333333333333	56.3375	26.0	4.0	11.5
2016-02-27	47.43333333333334	55.020833333333336	62.59166666666667	53.69166666666666	52.88333333333333	53.02916666666667	59.99166666666667	47.21666666666667	56.10833333333333	27.0	5.0	11.5
2016-02-28	42.520833333333336	55.15416666666667	61.98333333333333	54.14166666666667	53.22083333333333	52.083333333333336	59.12083333333334	46.612500000000004	55.42916666666667	28.0	6.0	11.5
2016-02-29	50.199999999999996	56.81666666666666	63.237500000000004	55.93333333333334	55.75	54.55416666666667	61.40833333333333	50.416666666666664	56.791666666666664	29.0	0.0	11.5
2016-03-01	60.083333333333336	60.199999999999996	63.775	57.53333333333333	58.725	55.75	62.35	58.00833333333333	60.55833333333334	1.0	1.0	16.5
2016-03-02	62.229166666666664	59.12916666666666	63.375	58.17083333333333	58.020833333333336	55.54583333333333	62.13333333333333	56.95416666666667	60.02916666666667	2.0	2.0	11.5
2016-03-03	49.175000000000004	57.56666666666666	62.62916666666666	53.74583333333334	55.94166666666666	53.94166666666666	60.99583333333334	52.52916666666667	57.95416666666667	3.0	3.0	11.5
2016-03-04	48.82916666666667	58.324999999999996	64.28750000000001	53.71666666666667	55.15	56.6875	62.1875	52.637499999999996	58.84166666666667	4.0	4.0	11.5
2016-03-05	42.25	57.4125	63.62916666666666	52.791666666666664	55.21666666666667	55.262499999999996	60.729166666666664	50.62083333333334	58.208333333333336	5.0	5.0	11.5
2016-03-06	41.1625	56.28333333333333	62.29583333333333	51.7875	55.06666666666666	53.262499999999996	59.887499999999996	49.387499999999996	56.583333333333336	6.0	6.0	11.5
2016-03-07	42.550000000000004	56.975	62.875	52.31666666666666	55.34166666666667	52.87916666666666	60.854166666666664	51.041666666666664	57.604166666666664	7.0	0.0	11.5
2016-03-08	47.09583333333333	56.65	61.9125	53.97083333333333	54.89166666666667	53.56666666666666	60.84166666666667	50.762499999999996	56.387499999999996	8.0	1.0	11.5
2016-03-09	47.1	56.9375	63.03333333333333	53.30833333333334	55.42083333333333	54.237500000000004	61.012499999999996	52.387499999999996	58.11666666666667	9.0	2.0	11.5
2016-03-10	44.34166666666667	56.12083333333334	62.94166666666666	53.637499999999996	54.01666666666667	52.512499999999996	60.020833333333336	50.083333333333336	56.637499999999996	10.0	3.0	11.5
2016-03-11	49.61739130434783	55.821739130434786	62.61304347826086	54.14782608695653	54.05652173913043	52.99130434782609	60.143478260869564	51.373913043478254	55.939130434782605	11.0	4.0	11.0
2016-03-12	48.67391304347826	55.78695652173913	62.71304347826087	54.16956521739131	54.891304347826086	52.27826086956522	59.460869565217386	50.01304347826087	56.17391304347826	12.0	5.0	12.0
2016-03-13	45.61666666666667	54.479166666666664	61.487500000000004	54.17083333333333	53.36666666666667	52.73333333333333	58.97083333333333	47.362500000000004	54.6875	13.0	6.0	11.5
2016-03-14	48.46666666666667	54.416666666666664	62.675000000000004	55.12083333333334	52.26666666666667	52.96666666666667	60.2875	49.49166666666667	56.52916666666667	14.0	0.0	11.5
2016-03-15	46.82916666666667	54.25833333333333	61.895833333333336	54.46666666666667	52.76666666666667	52.69166666666666	60.512499999999996	47.86666666666667	56.15833333333333	15.0	1.0	11.5
2016-03-16	45.98333333333333	54.791666666666664	63.02916666666667	54.875	52.15833333333333	53.416666666666664	60.75416666666666	48.69166666666666	56.43333333333334	16.0	2.0	11.5
2016-03-17	47.112500000000004	53.762499999999996	62.27916666666667	53.88333333333333	53.512499999999996	52.17083333333333	60.270833333333336	53.708333333333336	55.0875	17.0	3.0	11.5
2016-03-18	43.262499999999996	55.708333333333336	63.512499999999996	53.145833333333336	53.987500000000004	53.09166666666667	61.49166666666667	49.09166666666667	57.30416666666667	18.0	4.0	11.5
2016-03-19	42.38333333333333	54.42916666666667	62.050000000000004	52.92083333333333	52.56666666666666	52.4	59.800000000000004	47.083333333333336	56.175000000000004	19.0	5.0	11.5
2016-03-20	38.50416666666667	53.9375	61.85833333333333	51.824999999999996	52.80833333333334	52.1	58.88333333333333	47.62916666666666	55.25416666666666	20.0	6.0	11.5
2016-03-21	44.35	55.050000000000004	61.112500000000004	51.55833333333334	53.979166666666664	51.60833333333333	60.88333333333333	49.8375	56.012499999999996	21.0	0.0	11.5
2016-03-22	38.233333333333334	53.85	60.65	51.52916666666667	52.5	51.71666666666667	61.275	47.93333333333334	55.65833333333333	22.0	1.0	11.5
2016-03-23	43.55833333333334	54.39166666666667	60.68333333333334	52.50416666666666	53.5875	51.34166666666667	61.3125	49.387499999999996	55.40416666666667	23.0	2.0	11.5
2016-03-24	51.09583333333333	56.833333333333336	61.770833333333336	54.77916666666667	55.92083333333333	52.699999999999996	61.5	52.67916666666667	57.375	24.0	3.0	11.5
2016-03-25	53.00416666666666	56.62916666666666	61.12916666666666	54.166666666666664	56.53333333333333	52.2125	60.21666666666667	51.97083333333333	56.416666666666664	25.0	4.0	11.5
2016-03-26	60.3125	58.270833333333336	61.208333333333336	56.916666666666664	57.30833333333334	53.75	60.49583333333334	53.449999999999996	57.737500000000004	26.0	5.0	11.5
2016-03-27	59.56521739130435	57.44347826086957	61.27826086956522	56.62173913043478	58.21739130434783	52.99130434782609	60.80869565217391	55.45217391304348	59.11739130434783	27.0	6.0	11.956521739130435
2016-03-28	49.88333333333333	56.512499999999996	61.0375	52.34166666666667	55.574999999999996	51.6875	59.01666666666667	50.37916666666666	56.0375	28.0	0.0	11.5
2016-03-29	51.95294117647059	56.39411764705883	60.029411764705884	53.07647058823529	54.51764705882353	50.12352941176471	59.91764705882353	50.04117647058824	54.87647058823529	29.0	1.0	8.0
2016-03-30												
2016-03-31												
2016-04-01												
2016-04-02												
2016-04-03												
2016-04-04												
2016-04-05												
2016-04-06												
2016-04-07												
2016-04-08												
2016-04-09												
2016-04-10												
2016-04-11												
2016-04-12												
2016-04-13												
2016-04-14												
2016-04-15												
2016-04-16												
2016-04-17												
2016-04-18												
2016-04-19												
2016-04-20												
2016-04-21	45.45	49.9	58.45	52.1	51.2	48.3	62.95	42.65	50.35	21.0	3.0	0.5
2016-04-22	49.0695652173913	54.42173913043479	62.5304347826087	53.59130434782608	51.573913043478264	53.35217391304347	60.7695652173913	51.18260869565218	56.05217391304348	22.0	4.0	12.0
2016-04-23	40.94166666666667	54.6625	61.7125	51.199999999999996	52.88333333333333	52.479166666666664	59.262499999999996	48.84166666666667	56.50833333333333	23.0	5.0	11.5
2016-04-24	42.112500000000004	55.02916666666667	61.125	52.012499999999996	54.92083333333333	51.92916666666667	59.30833333333334	50.20416666666667	56.375	24.0	6.0	11.5
2016-04-25	41.76666666666667	55.35	61.300000000000004	49.53333333333333	53.61666666666667	52.699999999999996	59.300000000000004	49.38333333333333	56.416666666666664	25.0	0.0	14.5
2016-04-26	44.5375	55.925000000000004	61.74583333333334	51.6875	53.8375	53.05833333333334	60.762499999999996	51.35	57.574999999999996	26.0	1.0	11.5
2016-04-27	39.06	55.32000000000001	61.120000000000005	51.06	53.839999999999996	51.52	59.279999999999994	49.8	55.86	27.0	2.0	13.4
2016-04-28	39.35	53.25	57.9	48.650000000000006	53.05	47.85	58.55	46.35	52.349999999999994	28.0	3.0	0.5
2016-04-29												
2016-04-30	39.7	54.8	58.9	50.1	54.1	50.1	59.6	48.4	53.7	30.0	5.0	1.0
2016-05-01	51.74782608695652	56.165217391304346	60.439130434782605	54.073913043478264	55.47826086956522	52.43478260869565	59.391304347826086	50.64782608695653	55.678260869565214	1.0	6.0	12.0
2016-05-02	55.45	53.6	58.65	53.15	54.75	49.15	58.5	49.55	54.35	2.0	0.0	0.5
2016-05-03												
2016-05-04	52.79230769230769	57.70769230769231	62.79230769230769	57.16923076923077	56.73076923076923	54.392307692307696	59.87692307692308	53.284615384615385	58.24615384615385	4.0	2.0	17.0
2016-05-05	50.650000000000006	50.3	56.5	52.2	52.45	46.75	56.099999999999994	43.95	53.1	5.0	3.0	0.5
2016-05-06	44.40869565217391	54.24347826086956	61.4695652173913	52.404347826086955	52.373913043478254	53.10434782608696	60.13913043478261	49.25652173913044	55.73913043478261	6.0	4.0	12.0
2016-05-07	41.099999999999994	51.8	59.650000000000006	48.45	50.55	49.75	59.55	44.95	53.85	7.0	5.0	0.5
2016-05-08	49.300000000000004	54.165217391304346	61.426086956521736	54.45217391304348	53.43478260869565	54.2304347826087	59.15652173913043	48.21304347826087	54.61739130434783	8.0	6.0	12.0
2016-05-09	49.15555555555555	50.08888888888889	56.544444444444444	50.666666666666664	49.25555555555556	47.599999999999994	56.56666666666667	43.544444444444444	50.7	9.0	0.0	7.333333333333333
2016-05-10	50.55	49.849999999999994	56.599999999999994	48.1	47.9	47.0	57.75	42.7	50.150000000000006	10.0	1.0	0.5
2016-05-11												
2016-05-12	46.39523809523809	53.661904761904765	61.80476190476191	53.523809523809526	50.87619047619048	54.46190476190476	60.709523809523816	50.023809523809526	56.89047619047619	12.0	3.0	11.0
2016-05-13	36.8	49.9	57.6	49.5	49.3	47.9	58.9	42.7	52.6	13.0	4.0	1.0
2016-05-14												
2016-05-15	41.047826086956526	52.99130434782609	60.81739130434782	51.75652173913044	51.891304347826086	52.25652173913044	58.19565217391305	48.699999999999996	54.439130434782605	15.0	6.0	12.0
2016-05-16	44.416666666666664	53.53333333333333	60.87916666666666	52.63333333333333	51.425000000000004	52.54583333333333	60.708333333333336	48.93333333333334	55.012499999999996	16.0	0.0	11.5
2016-05-17	46.99583333333334	53.9375	59.5625	53.125	53.07083333333333	51.57916666666667	60.62083333333334	51.05833333333334	55.55416666666667	17.0	1.0	11.5
2016-05-18	46.25833333333333	54.791666666666664	60.520833333333336	52.0875	53.6625	52.0625	60.69166666666666	50.7875	56.19166666666667	18.0	2.0	11.5
2016-05-19	46.75	53.0	56.85	47.650000000000006	52.45	47.849999999999994	60.7	47.1	53.400000000000006	19.0	3.0	0.5
2016-05-20												
2016-05-21												
2016-05-22												
2016-05-23												
2016-05-24												
2016-05-25												
2016-05-26												
2016-05-27												
2016-05-28												
2016-05-29												
2016-05-30												
2016-05-31												
2016-06-01												
2016-06-02												
2016-06-03												
2016-06-04												
2016-06-05												
2016-06-06												
2016-06-07												
2016-06-08												
2016-06-09												
2016-06-10												
2016-06-11												
2016-06-12												
2016-06-13												
2016-06-14												
2016-06-15												
2016-06-16												
2016-06-17												
2016-06-18												
2016-06-19												
2016-06-20												
2016-06-21												
2016-06-22												
2016-06-23												
2016-06-24												
2016-06-25												
2016-06-26												
2016-06-27												
2016-06-28												
2016-06-29												
2016-06-30												
2016-07-01												
2016-07-02												
2016-07-03												
2016-07-04												
2016-07-05												
2016-07-06												
2016-07-07												
2016-07-08												
2016-07-09												
2016-07-10												
2016-07-11												
2016-07-12												
2016-07-13												
2016-07-14												
2016-07-15												
2016-07-16												
2016-07-17												
2016-07-18												
2016-07-19												
2016-07-20												
2016-07-21												
2016-07-22												
2016-07-23												
2016-07-24												
2016-07-25												
2016-07-26												
2016-07-27												
2016-07-28												
2016-07-29												
2016-07-30												
2016-07-31												
2016-08-01												
2016-08-02												
2016-08-03												
2016-08-04												
2016-08-05												
2016-08-06												
2016-08-07												
2016-08-08												
2016-08-09												
2016-08-10												
2016-08-11												
2016-08-12												
2016-08-13												
2016-08-14												
2016-08-15												
2016-08-16												
2016-08-17												
2016-08-18												
2016-08-19												
2016-08-20												
2016-08-21												
2016-08-22												
2016-08-23												
2016-08-24												
2016-08-25												
2016-08-26												
2016-08-27												
2016-08-28												
2016-08-29												
2016-08-30												
2016-08-31												
2016-09-01												
2016-09-02												
2016-09-03												
2016-09-04												
2016-09-05												
2016-09-06												
2016-09-07												
2016-09-08												
2016-09-09												
2016-09-10												
2016-09-11												
2016-09-12												
2016-09-13	40.93333333333333	28.7	62.85	52.48333333333333	54.65	55.28333333333333	59.800000000000004	48.800000000000004	58.11666666666667	13.0	1.0	20.5
2016-09-14	44.945454545454545	28.69090909090909	61.51818181818182	51.66363636363636	50.809090909090905	52.73636363636364	59.054545454545455	47.42727272727273	55.25454545454545	14.0	2.0	14.454545454545455
2016-09-15	44.84117647058823	29.158823529411766	58.86470588235294	52.28235294117647	51.688235294117646	50.04705882352941	58.8235294117647	49.34117647058823	54.27058823529412	15.0	3.0	8.0
2016-09-16												
2016-09-17												
2016-09-18												
2016-09-19												
2016-09-20	47.916666666666664	55.36666666666667	62.775000000000006	54.76666666666667	53.0	54.50833333333333	60.46666666666667	48.725	56.666666666666664	20.0	1.0	17.5
2016-09-21	48.699999999999996	54.291666666666664	61.44583333333333	54.208333333333336	53.208333333333336	53.020833333333336	60.48333333333333	48.12083333333334	54.86666666666667	21.0	2.0	11.5
2016-09-22	51.35	55.416666666666664	60.762499999999996	53.50833333333333	54.17083333333333	52.75833333333333	60.625	56.75416666666666	55.737500000000004	22.0	3.0	11.5
2016-09-23	52.02173913043478	55.70869565217391	61.30869565217391	54.31739130434782	54.76086956521739	52.79130434782609	60.52608695652174	55.32608695652174	56.01739130434783	23.0	4.0	12.0
2016-09-24	56.82916666666667	56.425000000000004	61.949999999999996	56.99166666666667	55.38333333333333	55.458333333333336	59.94166666666666	50.28333333333333	54.79583333333333	24.0	5.0	11.5
2016-09-25	54.5875	55.645833333333336	61.17916666666667	54.67083333333333	55.61666666666667	53.34583333333333	59.36666666666667	51.604166666666664	55.604166666666664	25.0	6.0	11.5
2016-09-26	47.824999999999996	54.57916666666667	61.074999999999996	52.854166666666664	52.39166666666667	53.42083333333333	60.275	48.645833333333336	55.05833333333334	26.0	0.0	11.5
2016-09-27	56.69583333333333	54.73333333333333	60.46666666666667	53.800000000000004	53.862500000000004	52.737500000000004	60.666666666666664	51.59166666666667	55.625	27.0	1.0	11.5
2016-09-28	58.05416666666667	55.81666666666666	61.00833333333333	54.82916666666667	54.875	52.7875	60.35833333333333	54.449999999999996	55.958333333333336	28.0	2.0	11.5
2016-09-29	60.1	57.333333333333336	61.51666666666667	56.125	56.07083333333333	53.6875	60.55833333333334	57.09583333333333	57.86666666666667	29.0	3.0	11.5
2016-09-30	50.90416666666667	55.82916666666667	61.3375	53.48333333333333	54.55416666666667	53.416666666666664	61.27916666666667	53.19583333333333	56.61666666666667	30.0	4.0	11.5
2016-10-01	43.89166666666667	55.69166666666666	63.42083333333333	53.24583333333334	54.85	55.24583333333334	61.14166666666667	52.387499999999996	56.97083333333333	1.0	5.0	11.5
2016-10-02	44.94583333333333	54.791666666666664	61.76666666666667	53.68333333333334	54.21666666666667	53.525	59.69583333333333	49.30833333333334	55.42083333333333	2.0	6.0	11.5
2016-10-03	55.925000000000004	54.14166666666667	60.82916666666667	54.15416666666667	53.512499999999996	52.92083333333333	61.55416666666667	51.37916666666666	54.112500000000004	3.0	0.0	11.5
2016-10-04	56.72083333333333	54.449999999999996	61.487500000000004	55.15833333333333	53.07916666666667	54.229166666666664	60.37083333333334	53.604166666666664	54.74166666666667	4.0	1.0	11.5
2016-10-05	55.4125	53.84583333333333	61.583333333333336	55.041666666666664	53.07083333333333	53.30416666666667	61.0875	53.42083333333333	54.63333333333333	5.0	2.0	11.5
2016-10-06	57.1	54.291666666666664	61.54583333333333	55.37083333333334	53.24166666666667	56.15416666666667	61.24583333333334	59.92083333333333	54.72083333333333	6.0	3.0	11.5
