datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2020-03-24	50.89166666666667	50.949999999999996	58.53333333333333	51.50833333333333	51.55833333333334	51.00833333333333	56.541666666666664	46.96666666666667	54.25	24.0	1.0	11.5
2020-03-25	48.51666666666667	50.50833333333333	58.88333333333333	51.791666666666664	50.875	50.96666666666667	56.76666666666667	46.28333333333333	54.60833333333333	25.0	2.0	11.5
2020-03-26	42.125	51.958333333333336	60.300000000000004	53.23333333333333	49.40833333333333	51.24166666666667	57.25833333333333	45.85	53.05833333333334	26.0	3.0	11.5
2020-03-27	42.833333333333336	50.958333333333336	61.291666666666664	52.666666666666664	49.15	51.833333333333336	59.449999999999996	46.666666666666664	54.041666666666664	27.0	4.0	11.5
2020-03-28	50.65833333333333	51.824999999999996	59.5	52.55833333333334	48.458333333333336	51.90833333333333	57.175000000000004	49.375	54.208333333333336	28.0	5.0	11.5
2020-03-29	49.48181818181818	50.3	58.790909090909096	50.372727272727275	48.71818181818182	50.68181818181818	57.154545454545456	51.25454545454545	53.51818181818182	29.0	6.0	12.454545454545455
2020-03-30	37.81666666666667	49.975	58.26666666666667	48.15833333333333	48.916666666666664	49.15833333333333	57.225	45.449999999999996	52.76666666666667	30.0	0.0	11.5
2020-03-31	36.59166666666667	48.84166666666667	58.199999999999996	47.300000000000004	49.916666666666664	50.025	57.60833333333333	47.23333333333333	53.958333333333336	31.0	1.0	11.5
2020-04-01	36.875	48.78333333333333	57.76666666666667	46.708333333333336	49.208333333333336	49.416666666666664	58.24166666666667	47.05833333333334	52.34166666666667	1.0	2.0	11.5
2020-04-02	41.81666666666667	50.949999999999996	57.93333333333334	47.94166666666666	50.06666666666666	49.39166666666667	58.68333333333334	49.4	53.541666666666664	2.0	3.0	11.5
